EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5153706,KLAMATH CO.,COUNTYWIDE,07/17/2000,715,Wildfire, , ,0,0,0,0,OR,PST, ,1098615,C,35,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,07/17/2000,2305, , , , ,"See below.","A Red Flag Warning was issued for expected dry lightning in fire weather zones 624/625 at the above listed dates and times.  Thunderstorms did occur during the warning period, but it appears likely that they were wet.  However, no verifying reports were received.",135
5153707,LAKE CO.,COUNTYWIDE,07/17/2000,715,Wildfire, , ,0,0,0,0,OR,PST, ,1098615,C,37,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,07/17/2000,2305, , , , ,"See below.","A Red Flag Warning was issued for expected dry lightning in fire weather zones 624/625 at the above listed dates and times.  Thunderstorms did occur during the warning period, but it appears likely that they were wet.  However, no verifying reports were received.",136
5162915,GULF CO.,SOUTHWEST PORTION,07/17/2000,1100,Wildfire, , ,0,0,0,0,FL,EST, ,1099690,C,45,TAE,0,0,NEWSPAPER, , , , , , , ,SOUTHWEST PORTION,07/17/2000,2000, , , , ,"Lightning sparked a wildfire in the Ed Ball Wildlife Management Area.  The blaze consumed approximately 500 acres.  Reported by the Gulf County Star.","",137
5155252,MOFFAT CO.,MAYBELL,07/17/2000,1300,Wildfire, , ,0,0,0,0,CO,MST, ,1100319,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,5,SE,5,SE,MAYBELL,07/19/2000,1400, , , , ,"","Lightning ignited a wildfire which consumed approximately 69 acres of rangeland.",138
5155235,ROUTT CO.,STEAMBOAT SPGS,07/17/2000,1400,Wildfire, , ,0,0,0,0,CO,MST, ,1100302,C,107,GJT,0,0,PARK/FOREST SERVICE, , , ,20,N,20,N,STEAMBOAT SPGS,07/20/2000,2000, , , , ,"","Lightning ignited a fire in the Routt National Forest.  The fire consumed 10 acres of trees which had been blown over during a previous winter event.  The fire was in a remote area and required the use of air tankers and helicopters to extinguish the blaze.",139
5155616,BAY CO.,ALLANTON,07/17/2000,1400,Wildfire, , ,0,0,0,0,FL,EST, ,1099693,C,5,TAE,0,0,NEWSPAPER, , , ,4,NE,4,NE,ALLANTON,07/17/2000,1400, , , , ,"Lightning was blamed for a wildfire in the Sandy Creek area which consumed more than 500 acres.  The blaze was confined to a underdeveloped area between County Road 2297 and Old Sandy Creek Road.  Two families were evacuated off of Laura Bluff Road.  Reported by the Panama City News Herald.","",140
5173465,MOFFAT CO.,DINOSAUR,07/17/2000,1430,Wildfire, , ,0,0,0,0,CO,MST, ,1100323,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,25,NNE,25,NNE,DINOSAUR,07/18/2000,2000, , , , ,"","Lightning ignited a wildfire which consumed 30 acres.",141
5173481,SAN JUAN CO.,BLANDING,07/17/2000,1500,Wildfire, , ,0,0,0,0,UT,MST, ,1100339,C,37,GJT,0,0,PARK/FOREST SERVICE, , , ,22,NW,22,NW,BLANDING,07/20/2000,1800, , , , ,"","Lightning sparked a wildfire which consumed 10 acres.",142
5163295,YAKIMA CO.,TAMPICO,07/17/2000,1700,Wildfire, , ,0,0,0,0,WA,PST, ,1099182,C,77,PDT,0,0,NEWSPAPER, , , ,12,W,12,W,TAMPICO,07/17/2000,2200, , , , ,"Lightning from evening thunderstorms started a 50 acre fire in state forest land on White's Ridge.","",143
5163372,YAKIMA CO.,WHITE SWAN,07/17/2000,1700,Wildfire, , ,0,0,0,0,WA,PST, ,1099182,C,77,PDT,0,0,NEWSPAPER, , , ,4,NW,4,NW,WHITE SWAN,07/17/2000,1700, , , , ,"Lightning caused a 80 acre grass fire on Old Maid Road.","",144
5173467,RIO BLANCO CO.,MEEKER,07/18/2000,1400,Wildfire, , ,0,0,0,0,CO,MST, ,1100325,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,12,WNW,12,WNW,MEEKER,07/22/2000,1900, , , , ,"","Lightning ignited a wildfire which consumed 26 acres.",145
5155417,HONOLULU CO.,CENTRAL PORTION,07/18/2000,1455,Wildfire, , ,0,0,0,0,HI,HST, ,1100283,C,3,HFO,0,0,NEWSPAPER, , , , , , , ,CENTRAL PORTION,07/19/2000,1612, , , , ,"","A brush fire burned 300 acres in central Oahu in the Waipio-Gentry area.  The fire forced a closure of the H-2 Freeway in both directions, creating a massive traffic jam for several hours during rush hour on 18 July.  A hundred firefighters, from 25 Honolulu fire units and five federal firefighting units, took part in containing the fire.  Five helicopters from the Honolulu Fire Department and the Army were also used to in fighting the blaze.  The fire did threaten some homes and commercial structures at times, but in the end, no serious damage or injuries were reported.",146
5155234,ROUTT CO.,STEAMBOAT SPGS,07/18/2000,1500,Wildfire, , ,0,0,0,0,CO,MST, ,1100301,C,107,GJT,0,0,PARK/FOREST SERVICE, , , ,12,N,12,N,STEAMBOAT SPGS,07/20/2000,2000, , , , ,"","Lightning ignited a fire in the Routt National Forest.  The fire consumed 6 acres of trees which had been blown over during a previous winter event.",147
5173463,RIO BLANCO CO.,MEEKER,07/19/2000,1300,Wildfire, , ,0,0,0,0,CO,MST, ,1100321,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,20,WNW,20,WNW,MEEKER,07/19/2000,1900, , , , ,"","Lightning ignited a wildfire which consumed 38 acres.",148
5155245,RIO BLANCO CO.,RANGELY,07/19/2000,1500,Wildfire, , ,0,0,0,0,CO,MST, ,1100312,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,30,E,30,E,RANGELY,07/21/2000,1800, , , , ,"","Lightning ignited a wildfire which consumed 650 acres.",149
5155219,MONTEZUMA CO.,MESA VERDE NATL PARK,07/19/2000,1830,Wildfire, , ,0,0,40000,0,CO,MST, ,1100286,C,83,GJT,0,0,PARK/FOREST SERVICE, , , , , , , ,MESA VERDE NATL PARK,07/31/2000,1830, , , , ,"","Lightning ignited a fire in Mesa Verde National Park and spread into a portion of the Ute Mountain Indian Reservation which borders the southeast part of the Park.  The fire consumed over 23,000 acres of trees and brush.  Over 1000 firefighters fought the blaze.",150
5153896,SAN DIEGO CO.,LIVE OAK SPGS,07/20/2000,1530,Wildfire, , ,1,0,0,0,CA,PST, ,1098662,C,73,SGX,0,0,BROADCAST MEDIA, , , , , , , ,LIVE OAK SPGS,07/21/2000,1700, , , , ,"","Erratic winds pushed a brush fire close to State Route 94 and threatened four homes before fire fighters beat it back. Near the origin of the blaze, a burned body was found. It was estimated that it had been a middle-aged male",151
5173482,SAN JUAN CO.,MONTICELLO,07/20/2000,1700,Wildfire, , ,0,0,0,0,UT,MST, ,1100340,C,37,GJT,0,0,PARK/FOREST SERVICE, , , ,17,W,17,W,MONTICELLO,07/20/2000,2200, , , , ,"","A lightning sparked wildfire burned 8 acres.",152
5155242,RIO BLANCO CO.,RANGELY,07/20/2000,1700,Wildfire, , ,0,0,0,0,CO,MST, ,1100309,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,12,SE,12,SE,RANGELY,07/24/2000,1700, , , , ,"","Lightning ignited a fire southeast of Rangely, Colorado.  The fire consumed over 1500 acres of brush and timber.",153
5173483,SAN JUAN CO.,MONTICELLO,07/21/2000,1630,Wildfire, , ,0,0,0,0,UT,MST, ,1100341,C,37,GJT,0,0,PARK/FOREST SERVICE, , , ,17,WSW,17,WSW,MONTICELLO,07/28/2000,1200, , , , ,"","A lightning sparked wildfire burned 8 acres.",154
5163294,BENTON CO.,FINLEY,07/21/2000,1630,Wildfire, , ,0,0,0,0,WA,PST, ,1099181,C,5,PDT,0,0,NEWSPAPER, , , , , , , ,FINLEY,07/21/2000,1800, , , , ,"Lightning from dry thunderstorms started two range fires near the town of Finley.  One fire burned around 40 acres of fallow farmland near the intersection of Finley and Farm Roads south of Finley.  The second fire started near Ayers Road and Yellepit  pond.  No structures were harmed by these two fires.","",155
5153898,SAN DIEGO CO.,ALPINE,07/22/2000,1150,Wildfire, , ,0,0,0,0,CA,PST, ,1098664,C,73,SGX,0,0,NEWSPAPER, , , , , , , ,ALPINE,07/23/2000,1700, , , , ,"","A wild fire  scorched 300 acres in a remote area of the Cleveland National Forest.",156
5151352,OKANOGAN CO.,OROVILLE,07/22/2000,1200,Wildfire, , ,0,0,3300000,0,WA,PST, ,1096978,C,47,OTX,0,0,NEWSPAPER, , , ,4,SE,4,SE,OROVILLE,07/22/2000,1200, , , , ,"The "Rocky Hull" wildfire, which was sparked by lightning several days earlier and fanned by gusty winds, destroyed thirty-three homes in the Mount Hull area.  One man suffered a heart attack and died while trying to, according to a newspaper article, "help his fellow residents" against the fire.  The indicated cost of this fire only reflects property damage and does not include the roughly $4 million price tag of fighting the fire.  The fire burned 9,375 acres.","",157
5151460,TULARE CO.,JOHNSONDALE,07/22/2000,1300,Wildfire, , ,0,0,490000,0,CA,PST, ,1097042,C,107,HNX,0,0,PARK/FOREST SERVICE, , , ,17,ESE,17,ESE,JOHNSONDALE,07/31/2000,2359, , , , ,"The Manter Wildfire (possible arson cause) in the southernmost part of the Sequoia National Park just above the Kern County line in the Dome Land Wilderness Area burned from July 22nd and was contained on August 10th.  It burned 74,010 acres and 16 structures, including at least 7 homes in the Pine Creek area.  Its cost of containment was $11.2 Million and involved 978 personnel.","",158
5156061,NAVAJO CO.,CARRIZO,07/22/2000,1400,Wildfire, , ,0,0,0,0,AZ,MST, ,1100435,C,17,FGZ,0,0,PARK/FOREST SERVICE, , , , , , , ,CARRIZO,07/31/2000,2359, , , , ,"Lightning ingited the Cibecue Ridge/Ridge Fire about 5 miles northwest of Carrizo on July 22.  Irratic wind, steep terrain, and extreme fire behavior (flame lengths of nearly 300 feet!) complicated fire fighting efforts.  The fire was contained on August 4 after 8690 acers burned.  About 520 people were involved in the firefightnig efforts.","",159
5156060,GILA CO.,PAYSON,07/22/2000,1500,Wildfire, , ,0,0,0,0,AZ,MST, ,1100434,C,7,FGZ,0,0,PARK/FOREST SERVICE, , , , , , , ,PAYSON,07/29/2000,1800, , , , ,"The Mogollon Fire was caused by lightning about 10 miles northeast of Payson on July 22.  The fire burned about 190 acres before it was contained on July 29.  About 50 people helped put out the fire at a cost of $65,000.","",160
5155241,RIO BLANCO CO.,MEEKER,07/22/2000,1530,Wildfire, , ,0,0,0,0,CO,MST, ,1100308,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,15,SW,15,SW,MEEKER,07/27/2000,1600, , , , ,"","Lightning caused a wildfire which consumed over 3400 acres.",161
5153899,RIVERSIDE CO.,TEMECULA,07/22/2000,1640,Wildfire, , ,0,0,0,0,CA,PST, ,1098665,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,TEMECULA,07/23/2000,500, , , , ,"","A wildfire threatened several homes and burned 180 acres before being contained.",162
5173477,MONTEZUMA CO.,CORTEZ,07/22/2000,1700,Wildfire, , ,0,0,0,0,CO,MST, ,1100335,C,83,GJT,0,0,NEWSPAPER, , , ,19,NW,19,NW,CORTEZ,07/26/2000,1830, , , , ,"","Lightning sparked a wildfire which consumed in excess of 1500 acres of pinon-juniper brush.",163
5150465,MONTEREY CO.,BIG SUR,07/22/2000,2000,Wildfire, , ,0,0,0,5700000,CA,PST, ,1097372,C,53,MTR,0,0,OTHER FEDERAL AGENCY, , , , , , , ,BIG SUR,07/31/2000,2300, , , , ,"","Plaskett 2  - Ignition date: 7/22/00
Cause: The fire began on Plaskett Rd at approximately
2000 PDT when an unknown individual discarded burning paper into brush after attempting to ignite a pilot light on a trailer.
Location: Monterey Ranger District of the
Los Padres National Forest
between Plaskett Creek and Willow Creek, east of Highway 1, approximately 23
miles south of Big Sur, 3 miles north of Gorda and 3 miles west of Fort Hunter Liggett. (T23S,R5E,SEC.16)
Size: 5, 830 acres
Containment: 8/2/00
Fatalities: 0
Structures Lost: 0
Cost: $5.7 million",164
5170941,TETON CO.,BYNUM,07/22/2000,2120,Wildfire, , ,0,0,0,0,MT,MST, ,1101615,C,99,TFX,0,0,EMERGENCY MANAGER, , , ,35,W,35,W,BYNUM,07/31/2000,2359, , , , ,"McDonald 2 fire, 4345 acres burned, lightning caused.","",165
5170942,LEWIS AND CLARK CO.,HELENA,07/23/2000,1630,Wildfire, , ,0,2,2500000,0,MT,MST, ,1101616,C,49,TFX,0,0,EMERGENCY MANAGER, , , ,15,W,15,W,HELENA,07/31/2000,2359, , , , ,"Canyon Ferry Complex - includes Broadwater County, 38570 acres burned, 13 residences destroyed, 37 outbuildings destroyed, unknown cause, continued past July 31.","",166
5176649,BENNETT CO.,MARTIN,07/24/2000,100,Wildfire, , ,0,0,0,0,SD,MST, ,1099238,C,7,UNR,0,0,NEWSPAPER, , , ,12,W,12,W,MARTIN,07/24/2000,100, , , , ,"Lightning caused three fires which burned 8,000 acres of land in southwestern Bennett County. The fires were contained within 24 hours.","",167
5173462,MOFFAT CO.,MASSADONA,07/24/2000,1200,Wildfire, , ,0,0,0,0,CO,MST, ,1100320,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,10,W,10,W,MASSADONA,07/24/2000,2000, , , , ,"","Lightning ignited a wildfire which consumed 40 acres.",168
5173469,MOFFAT CO.,ELK SPGS,07/24/2000,1200,Wildfire, , ,0,0,0,0,CO,MST, ,1100327,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,10,ENE,10,ENE,ELK SPGS,07/24/2000,2100, , , , ,"","Lightning ignited a wildfire which consumed 20 acres.",169
5155249,MOFFAT CO.,MASSADONA,07/24/2000,1300,Wildfire, , ,0,0,0,0,CO,MST, ,1100316,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,5,N,5,N,MASSADONA,07/25/2000,1430, , , , ,"","Lightning ignited a wildfire which consumed 100 acres.",170
5173471,MOFFAT CO.,MASSADONA,07/24/2000,1330,Wildfire, , ,0,0,0,0,CO,MST, ,1100329,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,8,W,8,W,MASSADONA,07/24/2000,1700, , , , ,"","Lightning ignited a wildfire which burned 8 acres.",171
5173478,MONTEZUMA CO.,CORTEZ,07/24/2000,1400,Wildfire, , ,0,0,0,0,CO,MST, ,1100336,C,83,GJT,0,0,NEWSPAPER, , , ,6,N,6,N,CORTEZ,07/24/2000,1900, , , , ,"","Lightning sparked a wildfire which burned approximately 3 acres.",172
5155247,RIO BLANCO CO.,MEEKER,07/24/2000,1400,Wildfire, , ,0,0,0,0,CO,MST, ,1100314,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,18,NW,18,NW,MEEKER,07/27/2000,1600, , , , ,"","Lightning caused a wildfire which consumed 500 acres.",173
5156059,COCONINO CO.,BELLEMONT,07/24/2000,1400,Wildfire, , ,0,0,0,0,AZ,MST, ,1100433,C,5,FGZ,0,0,PARK/FOREST SERVICE, , , , , , , ,BELLEMONT,07/27/2000,1800, , , , ,"Lightning started a forest fire about 3 miles north of Bellemont  (10 miles northwest of Flagstaff) on July 24.  The Pipe Fire burned 600 acers of dense ponderosa pine.  Air tankers,  helicopters,  and about 300 people contained the fire by the evening of July 27.","",174
5173464,RIO BLANCO CO.,MEEKER,07/24/2000,1400,Wildfire, , ,0,0,0,0,CO,MST, ,1100322,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,20,W,20,W,MEEKER,07/28/2000,1400, , , , ,"","Lightning ignited a wildfire which consumed 37 acres.",175
5173466,MOFFAT CO.,CRAIG,07/24/2000,1430,Wildfire, , ,0,0,0,0,CO,MST, ,1100324,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,15,SW,15,SW,CRAIG,07/24/2000,2030, , , , ,"","Lightning ignited a wildfire which consumed 30 acres.",176
5155251,MOFFAT CO.,DINOSAUR,07/24/2000,1430,Wildfire, , ,0,0,0,0,CO,MST, ,1100318,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,3,E,3,E,DINOSAUR,07/26/2000,1600, , , , ,"","A lightning sparked wildfire consumed 90 acres.",177
5173472,RIO BLANCO CO.,MEEKER,07/24/2000,1500,Wildfire, , ,0,0,0,0,CO,MST, ,1100330,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,18,NW,18,NW,MEEKER,07/27/2000,2000, , , , ,"","Lightning ignited a wildfire which burned 6 acres.",178
5156058,COCONINO CO.,WINONA,07/24/2000,1500,Wildfire, , ,0,0,0,0,AZ,MST, ,1100432,C,5,FGZ,0,0,PARK/FOREST SERVICE, , , , , , , ,WINONA,07/27/2000,1800, , , , ,"Lightning started a forest fire about 3 miles north of Winona (16 miles east of Flagstaff) on July 24.  The Power Fire burned about 1500 acers in pinyon and juniper trees and grassland.  Air tankers,  helicopters, and  about 70 people contained the fire by the evening of July 27.","",179
5155240,RIO BLANCO CO.,RANGELY,07/24/2000,1500,Wildfire, , ,0,0,0,0,CO,MST, ,1100307,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,25,NE,25,NE,RANGELY,07/30/2000,1900, , , , ,"","A lightning caused wildfire consumed 8,603 acres.",180
5173484,GRAND CO.,WESTWATER,07/24/2000,1800,Wildfire, , ,0,0,0,0,UT,MST, ,1100342,C,19,GJT,0,0,PARK/FOREST SERVICE, , , ,22,N,22,N,WESTWATER,07/27/2000,1900, , , , ,"","A lightning sparked wildfire consumed 12 acres.",181
5155250,RIO BLANCO CO.,MEEKER,07/25/2000,1330,Wildfire, , ,0,0,0,0,CO,MST, ,1100317,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,20,W,20,W,MEEKER,07/27/2000,1500, , , , ,"","Lightning sparked a wildfire which consumed 95 acres.",182
5155243,MOFFAT CO.,GREAT DIVIDE,07/25/2000,1630,Wildfire, , ,0,0,0,0,CO,MST, ,1100310,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,12,W,12,W,GREAT DIVIDE,07/25/2000,1700, , , , ,"","Lightning ignited a wildfire which consumed 1500 acres.",183
5170939,BEAVERHEAD CO.,MONIDA,07/26/2000,1230,Wildfire, , ,0,0,0,0,MT,MST, ,1101613,C,1,TFX,0,0,EMERGENCY MANAGER, , , ,10,W,10,W,MONIDA,07/28/2000,1700, , , , ,"Snowline fire, 3059 acres burned, unknown cause.","",184
5155418,HONOLULU CO.,MAILI,07/26/2000,1241,Wildfire, , ,0,0,230000,0,HI,HST, ,1100284,C,3,HFO,0,0,NEWSPAPER, , , , , , , ,MAILI,07/26/2000,1949, , , , ,"","A brush fire in the West Oahu community of Maili burned 50 acres and damaged two homes on the afternoon of 26 July.  Neither home was habitable after the blaze, and six people were displaced.",185
5155246,MOFFAT CO.,GREAT DIVIDE,07/26/2000,1300,Wildfire, , ,0,0,0,0,CO,MST, ,1100313,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,8,N,8,N,GREAT DIVIDE,07/26/2000,2100, , , , ,"","Lightning sparked a wildfire which consumed 590 acres.",186
5173890,OKLAHOMA CO.,OKLAHOMA CITY,07/26/2000,1330,Wildfire, , ,0,2,0,0,OK,CST, ,1101410,C,109,OUN,0,0,NEWSPAPER, , , , , , , ,OKLAHOMA CITY,07/26/2000,1930, , , , ,"A large grass fire started near the intersection of Memorial and Douglas and jumped the Turner Turnpike, causing the highway to be closed for nearly 4 hours. Twenty-five fire departments assisted in extinguishing the blaze, which consumed 80 acres of grass and injured two firefighters. One firefighter suffered a minor head injury, while another was treated for heat exhaustion. The cause of the fire was unknown.","",187
5163666,BUTTE CO.,CENTRAL PORTION,07/26/2000,1400,Wildfire, , ,0,0,0,0,ID,MST, ,1099195,C,23,PIH,0,0,PARK/FOREST SERVICE, , , , , , , ,CENTRAL PORTION,07/31/2000,0, , , , ,"","Eastern Idaho had escaped large wild fires until lightning from a dry thunderstorm outbreak  sparked over 40 fires on 07/26.  Most of the fires were quickly suppressed , but 9 became much longer lived with 3 of these fires continuing to burn into August.  As of the end of July these fires have burned 192,200 acres with costs estimated at $1,455,000.  No structures or homes were lost, although a score of homes were threatened in the vicinity of Pocatello and Lava Hot Springs which forced some  evacuations.  Some crop fields were burned and farm equipment lost, including several harvesters and a pickup truck.  Generally the fires consumed sagebrush and juniper with some mixed conifers.  The fires were combined administratively by the East Idaho Fire Center into one system know as the Eastern Idaho Complex.  The principle fires were:  Flat  Top located 14 miles west of Aberdeen which had burned 109 square miles before containment.  Coffee Point 6 miles northwest of Springfield which had burned 102 square miles before containment.  Tin Cup and INEEL fires had merged to burn 76 square miles before containment.  These fires had forced the evacuation 450 employees of the Idaho National Engineering and Environment Laboratory for a day.  Moonshine, Fisher Springs and Rattlesnake in the Arbon valley in Power county had burned 48 square miles with the Moonshine fire still unconstrained.  The West Fork fire near Lava Hot Springs remained uncontained after burning 850 acres.  However, it was no longer threatening homes.  The Supon fire 20 miles east of Blackfoot has burned 6 square miles and remained uncontained.",188
